reward_per_session,reward_per_switch,switches,model,cond
0.7242380261248186,4.9405940594059405,101,HMM,80-20
0.7349081364829396,5.233644859813084,107,HMM,80-20
0.6206115515288788,2.8541666666666665,192,HMM,70-30
0.6128472222222222,2.3691275167785233,149,HMM,70-30
0.6195175438596491,3.0376344086021505,186,HMM,70-30
0.5904522613065326,2.486772486772487,189,HMM,70-30
0.608433734939759,2.6030927835051547,194,HMM,70-30
0.6341127922971114,2.9177215189873418,158,HMM,70-30
0.6001908396946565,2.4763779527559056,254,HMM,70-30
0.6078651685393258,3.0055555555555555,180,HMM,70-30
0.6513761467889908,3.3108808290155443,193,HMM,70-30
0.6269005847953216,2.5893719806763285,207,HMM,70-30
0.5984427141268076,2.6372549019607843,204,HMM,70-30
0.6299303944315545,2.873015873015873,189,HMM,70-30
0.6141176470588235,2.4976076555023923,209,HMM,70-30
0.6096837944664032,2.458167330677291,251,HMM,70-30
0.6218390804597701,2.481651376146789,218,HMM,70-30
0.5767386091127098,2.176470588235294,221,HMM,70-30
0.6429341963322546,3.088082901554404,193,HMM,70-30
0.6223628691983122,2.8640776699029127,206,HMM,70-30
0.5709090909090909,2.0748898678414096,227,HMM,70-30
0.5762081784386617,2.569060773480663,181,HMM,70-30
0.6318742985409652,2.6937799043062203,209,HMM,70-30
0.652,3.0185185185185186,162,HMM,70-30
0.5949820788530465,2.1842105263157894,228,HMM,70-30
0.6172839506172839,2.2522522522522523,222,HMM,70-30
0.5800227014755959,2.607142857142857,196,HMM,70-30
0.6094674556213018,2.6822916666666665,192,HMM,70-30
0.622568093385214,2.823529411764706,170,HMM,70-30
0.6140142517814727,2.8722222222222222,180,HMM,70-30
0.587467362924282,2.4193548387096775,186,HMM,70-30
0.6124852767962309,2.694300518134715,193,HMM,70-30
0.6385404789053591,3.2,175,HMM,70-30
0.5588235294117647,2.142156862745098,204,HMM,70-30
0.6012195121951219,2.5544041450777204,193,HMM,70-30
0.5966149506346967,2.4593023255813953,172,HMM,70-30
0.6071964017991005,2.6821192052980134,151,HMM,70-30
0.6318681318681318,3.0,115,HMM,70-30
0.6347402597402597,3.0076923076923077,130,HMM,70-30
0.615819209039548,2.6265060240963853,166,HMM,70-30
0.6152737752161384,2.6358024691358026,162,HMM,70-30
0.6169590643274854,2.5269461077844313,167,HMM,70-30
0.6026200873362445,2.4939759036144578,166,HMM,70-30
0.6310975609756098,2.8551724137931034,145,HMM,70-30
0.6069802731411229,2.5316455696202533,158,HMM,70-30
0.603225806451613,2.4444444444444446,153,HMM,70-30
0.5923190546528804,2.3588235294117648,170,HMM,70-30
0.6687116564417178,3.40625,128,HMM,70-30
0.6263736263736264,2.7941176470588234,204,HMM,70-30
0.6197183098591549,3.046153846153846,130,HMM,70-30
0.6242236024844721,2.7724137931034485,145,HMM,70-30
0.5585331452750353,2.2,180,HMM,70-30
0.5916030534351145,2.4093264248704664,193,HMM,70-30
0.5818414322250639,2.3096446700507616,197,HMM,70-30
0.620199146514936,2.691358024691358,162,HMM,70-30
0.6022253129346314,2.4055555555555554,180,HMM,70-30
0.6211699164345403,2.8050314465408803,159,HMM,70-30
0.6024242424242424,2.730769230769231,182,HMM,70-30
0.6293969849246231,3.0180722891566263,166,HMM,70-30
0.634180790960452,2.721212121212121,165,HMM,70-30
0.6032388663967612,2.6294117647058823,170,HMM,70-30
0.6191117092866757,2.4598930481283423,187,HMM,70-30
0.596078431372549,2.4385026737967914,187,HMM,70-30
0.6026315789473684,2.9358974358974357,156,HMM,70-30
0.5924895688456189,2.3535911602209945,181,HMM,70-30
0.64822695035461,3.335766423357664,137,HMM,70-30
0.5955983493810179,2.291005291005291,189,HMM,70-30
0.6149341142020498,2.896551724137931,145,HMM,70-30
0.6547619047619048,3.3221476510067114,149,HMM,70-30
0.6327913279132791,2.882716049382716,162,HMM,70-30
0.6134453781512605,2.7547169811320753,159,HMM,70-30
0.6305031446540881,2.9703703703703703,135,HMM,70-30
0.6178977272727273,2.543859649122807,171,HMM,70-30
0.5723951285520974,1.9493087557603688,217,HMM,70-30
0.6008230452674898,2.591715976331361,169,HMM,70-30
0.6157337367624811,2.907142857142857,140,HMM,70-30
0.6114519427402862,2.265151515151515,264,HMM,70-30
0.6589861751152074,3.4047619047619047,126,HMM,70-30
0.5909631391200951,2.269406392694064,219,HMM,70-30
0.5865921787709497,2.3863636363636362,220,HMM,70-30
0.6060975609756097,2.84,175,HMM,70-30
0.5970654627539503,2.5071090047393363,211,HMM,70-30
0.5906499429874572,2.2327586206896552,232,HMM,70-30
0.6140904311251314,2.821256038647343,207,HMM,70-30
0.591812865497076,2.5555555555555554,198,HMM,70-30
0.6094808126410836,2.535211267605634,213,HMM,70-30
0.6429404900816803,3.2411764705882353,170,HMM,70-30
0.6140939597315436,2.589622641509434,212,HMM,70-30
0.6114570361145704,2.5978835978835977,189,HMM,70-30
0.602996254681648,2.6685082872928176,181,HMM,70-30
0.6389214536928488,2.711442786069652,201,HMM,70-30
0.6021857923497268,2.5868544600938965,213,HMM,70-30
0.6269925611052072,2.7314814814814814,216,HMM,70-30
0.6187050359712231,2.789189189189189,185,HMM,70-30
0.6548571428571428,3.2556818181818183,176,HMM,70-30
0.5950118764845606,2.1228813559322033,236,HMM,70-30
0.6370967741935484,2.5841121495327104,214,HMM,70-30
0.6140939597315436,2.786802030456853,197,HMM,70-30
0.5833333333333334,2.5339366515837103,221,HMM,70-30
0.6421173762945915,2.748768472906404,203,HMM,70-30
0.6137931034482759,2.4722222222222223,180,HMM,70-30
0.6040540540540541,2.5838150289017343,173,HMM,70-30
0.6172680412371134,2.6464088397790055,181,HMM,70-30
0.5809018567639257,2.212121212121212,198,HMM,70-30
0.5980392156862745,2.772727272727273,176,HMM,70-30
0.6078199052132701,2.5396039603960396,202,HMM,70-30
0.5882352941176471,2.2,200,HMM,70-30
0.6195928753180662,2.6324324324324326,185,HMM,70-30
0.5706214689265536,2.3352601156069364,173,HMM,70-30
0.6226415094339622,2.75,144,HMM,70-30
0.6219312602291326,3.1147540983606556,122,HMM,70-30
0.6413427561837456,2.4863013698630136,146,HMM,70-30
0.6376021798365122,3.295774647887324,142,HMM,70-30
0.5989159891598916,2.5113636363636362,176,HMM,70-30
0.5980113636363636,2.6815286624203822,157,HMM,70-30
0.6080206985769728,2.4479166666666665,192,HMM,70-30
0.6033254156769596,2.384976525821596,213,HMM,70-30
0.6749174917491749,3.5565217391304347,115,HMM,70-30
0.6179159049360147,2.2993197278911564,147,HMM,70-30
0.6234309623430963,3.0,149,HMM,70-30
0.6507009345794392,3.459627329192547,161,HMM,70-30
0.607871720116618,2.6392405063291138,158,HMM,70-30
0.6086350974930362,2.6484848484848484,165,HMM,70-30
0.6153846153846154,2.5242718446601944,206,HMM,70-30
0.6144756277695717,2.2127659574468086,188,HMM,70-30
0.6096207215541165,2.449814126394052,269,HMM,70-30
0.6189801699716714,2.875,152,HMM,70-30
0.6014492753623188,2.1065989847715736,197,HMM,70-30
0.5953259532595326,2.2830188679245285,212,HMM,70-30
0.6708160442600276,3.9430894308943087,123,HMM,70-30
0.6205533596837944,2.587912087912088,182,HMM,70-30
0.5908571428571429,2.238095238095238,231,HMM,70-30
0.5857142857142857,2.49746192893401,197,HMM,70-30
0.5975,2.212962962962963,216,HMM,70-30
0.5987096774193549,2.241545893719807,207,HMM,70-30
0.6005398110661269,2.5428571428571427,175,HMM,70-30
0.5534246575342465,2.2076502732240435,183,HMM,70-30
0.6027397260273972,2.262857142857143,175,HMM,70-30
0.5796460176991151,2.0389105058365757,257,HMM,70-30
0.6171003717472119,2.3714285714285714,210,HMM,70-30
0.5787545787545788,2.4060913705583755,197,HMM,70-30
0.5925925925925926,2.4269662921348316,178,HMM,70-30
0.6220472440944882,2.6779661016949152,177,HMM,70-30
0.5911602209944752,2.33879781420765,183,HMM,70-30
0.6337386018237082,3.2578125,128,HMM,70-30
0.5933147632311978,2.3027027027027027,185,HMM,70-30
0.6129476584022039,2.4860335195530725,179,HMM,70-30
0.6120576671035387,2.394871794871795,195,HMM,70-30
0.6158536585365854,2.786206896551724,145,HMM,70-30
0.6006884681583476,2.3741496598639458,147,HMM,70-30
0.6215334420880914,2.683098591549296,142,HMM,70-30
0.6229985443959243,2.532544378698225,169,HMM,70-30
0.6269956458635704,2.918918918918919,148,HMM,70-30
0.6047548291233283,2.437125748502994,167,HMM,70-30
0.6519607843137255,3.911764705882353,34,HMM,70-30
0.6394557823129252,2.9936305732484074,157,HMM,70-30
0.6203271028037384,2.6029411764705883,204,HMM,70-30
0.5987654320987654,2.7401129943502824,177,HMM,70-30
0.607940446650124,2.5789473684210527,285,HMM,70-30
0.5673534072900158,2.196319018404908,163,HMM,70-30
0.6506602641056423,3.1695906432748537,171,HMM,70-30
0.5831265508684863,2.303921568627451,204,HMM,70-30
0.6302083333333334,2.659340659340659,182,HMM,70-30
0.6453055141579732,3.9724770642201834,109,HMM,70-30
0.6256038647342995,3.1779141104294477,163,HMM,70-30
0.5778781038374717,2.169491525423729,236,HMM,70-30
0.6166219839142091,2.690058479532164,171,HMM,70-30
0.5681233933161953,2.145631067961165,206,HMM,70-30
0.6314496314496314,2.988372093023256,172,HMM,70-30
0.6040868454661558,2.642458100558659,179,HMM,70-30
0.5671447196870926,2.1534653465346536,202,HMM,70-30
0.6278447121820616,2.634831460674157,178,HMM,70-30
0.6,2.477064220183486,218,HMM,70-30
0.5933333333333334,2.4953271028037385,214,HMM,70-30
0.6120789779326364,2.4511627906976745,215,HMM,70-30
0.6018845700824499,2.675392670157068,191,HMM,70-30
0.5858585858585859,2.32,200,HMM,70-30
0.6568501920614597,3.2468354430379747,158,HMM,70-30
0.62002567394095,2.5691489361702127,188,HMM,70-30
0.6239782016348774,2.348717948717949,195,HMM,70-30
0.5874704491725768,2.3554502369668247,211,HMM,70-30
0.6243781094527363,2.6560846560846563,189,HMM,70-30
0.6181556195965417,2.6158536585365852,164,HMM,70-30
0.5910987482614742,2.514792899408284,169,HMM,70-30
0.6160583941605839,2.425287356321839,174,HMM,70-30
0.5782312925170068,2.401129943502825,177,HMM,70-30
0.6578947368421053,3.629032258064516,124,HMM,70-30
0.6599552572706935,4.041095890410959,73,HMM,70-30
0.5944055944055944,2.442528735632184,174,HMM,70-30
0.594327990135635,2.2211981566820276,217,HMM,70-30
0.6013904982618772,2.2964601769911503,226,HMM,70-30
0.5931972789115646,2.477272727272727,176,HMM,70-30
0.6256239600665557,2.7246376811594204,138,HMM,70-30
0.6033810143042913,2.4293193717277486,191,HMM,70-30
0.627906976744186,3.056603773584906,159,HMM,70-30
0.6070460704607046,2.604651162790698,172,HMM,70-30
0.6119402985074627,2.6,205,HMM,70-30
0.5923718712753278,2.4009661835748792,207,HMM,70-30
0.6418663303909206,3.4863013698630136,146,HMM,70-30
0.6037079953650057,2.3155555555555556,225,HMM,70-30
0.5843137254901961,2.403225806451613,186,HMM,70-30
0.6497695852534562,3.1508379888268156,179,HMM,70-30
0.677731673582296,7.777777777777778,63,RFLR,80-20
0.68375,8.415384615384616,65,RFLR,80-20
0.6627756160830091,8.810344827586206,58,RFLR,80-20
0.7230392156862745,11.346153846153847,52,RFLR,80-20
0.7192716236722306,13.941176470588236,34,RFLR,80-20
0.6946847960444994,9.21311475409836,61,RFLR,80-20
0.6938239159001314,9.428571428571429,56,RFLR,80-20
0.6733167082294265,8.307692307692308,65,RFLR,80-20
0.6789587852494577,11.592592592592593,54,RFLR,80-20
0.6736842105263158,8.258064516129032,62,RFLR,80-20
0.7332474226804123,10.942307692307692,52,RFLR,80-20
0.6537530266343826,6.8354430379746836,79,RFLR,80-20
0.6905615292712067,10.50909090909091,55,RFLR,80-20
0.6764346764346765,7.386666666666667,75,RFLR,80-20
0.6764331210191082,8.704918032786885,61,RFLR,80-20
0.6993865030674846,9.193548387096774,62,RFLR,80-20
0.6761433868974042,7.197368421052632,76,RFLR,80-20
0.7064676616915423,10.327272727272728,55,RFLR,80-20
0.6819727891156463,8.02,50,RFLR,80-20
0.6705882352941176,9.5,48,RFLR,80-20
0.7253694581280788,8.661764705882353,68,RFLR,80-20
0.7232037691401649,15.743589743589743,39,RFLR,80-20
0.7313829787234043,17.1875,32,RFLR,80-20
0.7240204429301533,10.625,40,RFLR,80-20
0.7297297297297297,10.8,50,RFLR,80-20
0.7139240506329114,12.818181818181818,44,RFLR,80-20
0.6590330788804071,7.848484848484849,66,RFLR,80-20
0.6893617021276596,7.967213114754099,61,RFLR,80-20
0.6991051454138703,8.445945945945946,74,RFLR,80-20
0.712707182320442,12.0,43,RFLR,80-20
0.7295208655332303,11.512195121951219,41,RFLR,80-20
0.7,9.704545454545455,44,RFLR,80-20
0.69375,10.090909090909092,44,RFLR,80-20
0.6445086705202312,6.371428571428571,70,RFLR,80-20
0.6864931846344485,10.072727272727272,55,RFLR,80-20
0.692524682651622,8.614035087719298,57,RFLR,80-20
0.6887052341597796,9.090909090909092,55,RFLR,80-20
0.6509635974304069,8.0,76,RFLR,80-20
0.7037037037037037,10.766666666666667,60,RFLR,80-20
0.672077922077922,7.481927710843373,83,RFLR,80-20
0.6915322580645161,11.827586206896552,29,RFLR,80-20
0.5631399317406144,5.689655172413793,58,RFLR,80-20
0.7196428571428571,10.605263157894736,38,RFLR,80-20
0.7184466019417476,12.0,37,RFLR,80-20
0.6550522648083623,6.163934426229508,61,RFLR,80-20
0.7022160664819944,9.941176470588236,51,RFLR,80-20
0.7763157894736842,22.476190476190474,21,RFLR,80-20
0.7031746031746032,9.844444444444445,45,RFLR,80-20
0.6912751677852349,11.444444444444445,36,RFLR,80-20
0.6619718309859155,8.8125,48,RFLR,80-20
0.7161961367013373,9.64,50,RFLR,80-20
0.6623376623376623,7.285714285714286,56,RFLR,80-20
0.6284153005464481,7.1875,48,RFLR,80-20
0.7203947368421053,14.129032258064516,31,RFLR,80-20
0.6595289079229122,10.266666666666667,30,RFLR,80-20
0.6559139784946236,9.085106382978724,47,RFLR,80-20
0.6661237785016286,11.685714285714285,35,RFLR,80-20
0.6967930029154519,8.535714285714286,56,RFLR,80-20
0.672316384180791,12.205128205128204,39,RFLR,80-20
0.6947368421052632,8.516129032258064,62,RFLR,80-20
0.7221458046767538,15.0,35,RFLR,80-20
0.7165697674418605,10.270833333333334,48,RFLR,80-20
0.6699463327370304,8.141304347826088,92,RFLR,80-20
0.7264516129032258,14.075,40,RFLR,80-20
0.6408345752608048,6.323529411764706,68,RFLR,80-20
0.7198660714285714,10.75,60,RFLR,80-20
0.689280868385346,8.912280701754385,57,RFLR,80-20
0.7308228730822873,10.916666666666666,48,RFLR,80-20
0.7594501718213058,13.0,51,RFLR,80-20
0.6485148514851485,7.82089552238806,67,RFLR,80-20
0.7151095732410612,12.916666666666666,48,RFLR,80-20
0.6706302021403091,8.294117647058824,68,RFLR,80-20
0.6437054631828979,6.3023255813953485,86,RFLR,80-20
0.6557575757575758,10.018518518518519,54,RFLR,80-20
0.6465863453815262,9.907692307692308,65,RFLR,80-20
0.7064555420219245,10.0,58,RFLR,80-20
0.7082352941176471,13.377777777777778,45,RFLR,80-20
0.6653019447287615,8.024691358024691,81,RFLR,80-20
0.6787564766839378,8.733333333333333,60,RFLR,80-20
0.678117048346056,8.075757575757576,66,RFLR,80-20
0.6218905472636815,8.064516129032258,62,RFLR,80-20
0.682219419924338,8.074626865671641,67,RFLR,80-20
0.7391304347826086,13.73076923076923,26,RFLR,80-20
0.6533127889060092,8.833333333333334,48,RFLR,80-20
0.684010152284264,8.555555555555555,63,RFLR,80-20
0.722488038277512,10.981818181818182,55,RFLR,80-20
0.6773296244784422,7.161764705882353,68,RFLR,80-20
0.6957787481804949,7.836065573770492,61,RFLR,80-20
0.6679012345679012,11.51063829787234,47,RFLR,80-20
0.6567796610169492,7.75,60,RFLR,80-20
0.6814404432132964,8.945454545454545,55,RFLR,80-20
0.6979166666666666,10.11320754716981,53,RFLR,80-20
0.7019230769230769,10.428571428571429,49,RFLR,80-20
0.6426470588235295,8.74,50,RFLR,80-20
0.6765536723163842,7.725806451612903,62,RFLR,80-20
0.7153502235469449,14.117647058823529,34,RFLR,80-20
0.723404255319149,12.0,51,RFLR,80-20
0.6882430647291942,11.840909090909092,44,RFLR,80-20
0.6847345132743363,6.877777777777778,90,RFLR,80-20
0.7157232704402515,10.160714285714286,56,RFLR,80-20
0.6620370370370371,7.15,60,RFLR,80-20
0.6705202312138728,8.055555555555555,72,RFLR,80-20
0.7271573604060914,9.879310344827585,58,RFLR,80-20
0.7181818181818181,13.825,40,RFLR,80-20
0.7245817245817245,12.511111111111111,45,RFLR,80-20
0.6842783505154639,8.85,60,RFLR,80-20
0.6762860727728983,11.229166666666666,48,RFLR,80-20
0.6612612612612613,7.808510638297872,47,RFLR,80-20
0.6702127659574468,8.042553191489361,47,RFLR,80-20
0.7093889716840537,10.577777777777778,45,RFLR,80-20
0.6579310344827586,6.913043478260869,69,RFLR,80-20
0.726507713884993,9.418181818181818,55,RFLR,80-20
0.6903409090909091,9.169811320754716,53,RFLR,80-20
0.6865021770682148,6.661971830985915,71,RFLR,80-20
0.6768211920529801,10.872340425531915,47,RFLR,80-20
0.6404657933042213,7.586206896551724,58,RFLR,80-20
0.6821480406386067,9.215686274509803,51,RFLR,80-20
0.6947368421052632,8.8,60,RFLR,80-20
0.7002967359050445,8.74074074074074,54,RFLR,80-20
0.6938775510204082,8.095238095238095,63,RFLR,80-20
0.6938775510204082,13.6,30,RFLR,80-20
0.7358490566037735,13.65,40,RFLR,80-20
0.6858877086494689,9.416666666666666,48,RFLR,80-20
0.6864864864864865,9.071428571428571,56,RFLR,80-20
0.6787878787878788,9.333333333333334,60,RFLR,80-20
0.6742514970059881,9.383333333333333,60,RFLR,80-20
0.6680716543730242,7.925,80,RFLR,80-20
0.6679151061173533,10.490196078431373,51,RFLR,80-20
0.6802973977695167,10.358490566037736,53,RFLR,80-20
0.7076205287713841,11.375,40,RFLR,80-20
0.6880733944954128,11.538461538461538,39,RFLR,80-20
0.7146814404432132,10.97872340425532,47,RFLR,80-20
0.7165021156558533,12.7,40,RFLR,80-20
0.7093469910371318,11.08,50,RFLR,80-20
0.6413690476190477,7.981481481481482,54,RFLR,80-20
0.6684118673647469,8.511111111111111,45,RFLR,80-20
0.7181208053691275,9.511111111111111,45,RFLR,80-20
0.7074303405572755,12.35135135135135,37,RFLR,80-20
0.719188767550702,8.232142857142858,56,RFLR,80-20
0.6719883889695211,8.903846153846153,52,RFLR,80-20
0.6675712347354138,7.935483870967742,62,RFLR,80-20
0.6528189910979229,6.3768115942028984,69,RFLR,80-20
0.71,11.55813953488372,43,RFLR,80-20
0.7559808612440191,12.81081081081081,37,RFLR,80-20
0.6835820895522388,13.878787878787879,33,RFLR,80-20
0.6769456681350955,7.948275862068965,58,RFLR,80-20
0.71,8.477611940298507,67,RFLR,80-20
0.6606929510155317,9.065573770491802,61,RFLR,80-20
0.6893854748603352,10.824561403508772,57,RFLR,80-20
0.6934557979334098,9.901639344262295,61,RFLR,80-20
0.6588235294117647,9.333333333333334,54,RFLR,80-20
0.6881851400730816,7.434210526315789,76,RFLR,80-20
0.6881594372801876,10.120689655172415,58,RFLR,80-20
0.7294685990338164,11.325,40,RFLR,80-20
0.6893617021276596,9.918367346938776,49,RFLR,80-20
0.6794682422451994,10.0,46,RFLR,80-20
0.661134163208852,8.241379310344827,58,RFLR,80-20
0.6981132075471698,11.452380952380953,42,RFLR,80-20
0.6850393700787402,9.49090909090909,55,RFLR,80-20
0.6296715741789355,9.928571428571429,56,RFLR,70-30
0.5868055555555556,9.135135135135135,37,RFLR,70-30
0.5877192982456141,11.166666666666666,48,RFLR,70-30
0.5665829145728644,6.094594594594595,74,RFLR,70-30
0.5674698795180723,13.083333333333334,36,RFLR,70-30
0.6533700137551581,9.313725490196079,51,RFLR,70-30
0.6087786259541985,7.8765432098765435,81,RFLR,70-30
0.5797752808988764,9.923076923076923,52,RFLR,70-30
0.6258919469928644,9.303030303030303,66,RFLR,70-30
0.5964912280701754,7.846153846153846,65,RFLR,70-30
0.5672969966629589,7.7272727272727275,66,RFLR,70-30
0.6241299303944315,8.966666666666667,60,RFLR,70-30
0.6470588235294118,9.482758620689655,58,RFLR,70-30
0.5276679841897233,6.846153846153846,78,RFLR,70-30
0.5873563218390805,7.742424242424242,66,RFLR,70-30
0.5995203836930456,7.352941176470588,68,RFLR,70-30
0.5760517799352751,8.612903225806452,62,RFLR,70-30
0.6012658227848101,7.125,80,RFLR,70-30
0.576969696969697,6.52054794520548,73,RFLR,70-30
0.5687732342007435,8.826923076923077,52,RFLR,70-30
0.6273849607182941,8.873015873015873,63,RFLR,70-30
0.6133333333333333,12.432432432432432,37,RFLR,70-30
0.6057347670250897,11.522727272727273,44,RFLR,70-30
0.6024691358024692,7.2835820895522385,67,RFLR,70-30
0.5595913734392736,6.943661971830986,71,RFLR,70-30
0.5928994082840237,7.260869565217392,69,RFLR,70-30
0.6355382619974059,8.75,56,RFLR,70-30
0.6270783847980997,11.478260869565217,46,RFLR,70-30
0.5744125326370757,6.3768115942028984,69,RFLR,70-30
0.5759717314487632,8.01639344262295,61,RFLR,70-30
0.5735461801596351,7.984126984126984,63,RFLR,70-30
0.5907928388746803,6.416666666666667,72,RFLR,70-30
0.5707317073170731,7.090909090909091,66,RFLR,70-30
0.616361071932299,11.5,38,RFLR,70-30
0.5727136431784108,6.821428571428571,56,RFLR,70-30
0.6062271062271062,9.194444444444445,36,RFLR,70-30
0.637987012987013,10.916666666666666,36,RFLR,70-30
0.617231638418079,14.566666666666666,30,RFLR,70-30
0.5850144092219021,7.8076923076923075,52,RFLR,70-30
0.5716374269005848,6.982142857142857,56,RFLR,70-30
0.611353711790393,8.936170212765957,47,RFLR,70-30
0.5899390243902439,8.0625,48,RFLR,70-30
0.6251896813353566,9.80952380952381,42,RFLR,70-30
0.5435483870967742,6.127272727272727,55,RFLR,70-30
0.6336779911373708,9.127659574468085,47,RFLR,70-30
0.6042944785276073,8.565217391304348,46,RFLR,70-30
0.6252747252747253,7.6891891891891895,74,RFLR,70-30
0.5758998435054773,9.68421052631579,38,RFLR,70-30
0.6304347826086957,9.44186046511628,43,RFLR,70-30
0.5980253878702397,9.217391304347826,46,RFLR,70-30
0.5712468193384224,7.015625,64,RFLR,70-30
0.6086956521739131,8.981132075471699,53,RFLR,70-30
0.6102418207681366,7.944444444444445,54,RFLR,70-30
0.6036161335187761,7.614035087719298,57,RFLR,70-30
0.5389972144846796,6.046875,64,RFLR,70-30
0.6315151515151515,12.116279069767442,43,RFLR,70-30
0.6206030150753769,7.967741935483871,62,RFLR,70-30
0.6073446327683616,10.487804878048781,41,RFLR,70-30
0.5897435897435898,6.828125,64,RFLR,70-30
0.629878869448183,11.142857142857142,42,RFLR,70-30
0.6183006535947713,7.507936507936508,63,RFLR,70-30
0.5460526315789473,7.155172413793103,58,RFLR,70-30
0.6189151599443672,12.027027027027026,37,RFLR,70-30
0.5716312056737589,8.574468085106384,47,RFLR,70-30
0.6203576341127923,9.804347826086957,46,RFLR,70-30
0.6090775988286969,9.244444444444444,45,RFLR,70-30
0.5608465608465608,7.186440677966102,59,RFLR,70-30
0.6138211382113821,7.55,60,RFLR,70-30
0.5840336134453782,7.315789473684211,57,RFLR,70-30
0.5550314465408805,6.303571428571429,56,RFLR,70-30
0.5852272727272727,6.983050847457627,59,RFLR,70-30
0.6048714479025711,8.596153846153847,52,RFLR,70-30
0.5486968449931413,8.88888888888889,45,RFLR,70-30
0.6550680786686838,13.53125,32,RFLR,70-30
0.6022494887525562,8.414285714285715,70,RFLR,70-30
0.5622119815668203,8.133333333333333,45,RFLR,70-30
0.539833531510107,7.2063492063492065,63,RFLR,70-30
0.5731843575418994,6.333333333333333,81,RFLR,70-30
0.6207317073170732,11.837209302325581,43,RFLR,70-30
0.6049661399548533,9.925925925925926,54,RFLR,70-30
0.5769669327251995,9.73076923076923,52,RFLR,70-30
0.6088328075709779,6.655172413793103,87,RFLR,70-30
0.6081871345029239,7.7611940298507465,67,RFLR,70-30
0.5846501128668171,6.7272727272727275,77,RFLR,70-30
0.6406067677946324,8.714285714285714,63,RFLR,70-30
0.5973154362416108,8.34375,64,RFLR,70-30
0.5877957658779577,7.737704918032787,61,RFLR,70-30
0.6104868913857678,8.431034482758621,58,RFLR,70-30
0.6107854630715123,6.946666666666666,75,RFLR,70-30
0.5737704918032787,7.835820895522388,67,RFLR,70-30
0.5812964930924548,7.493150684931507,73,RFLR,70-30
0.6306954436450839,11.688888888888888,45,RFLR,70-30
0.5691428571428572,7.323529411764706,68,RFLR,70-30
0.6401425178147269,9.625,56,RFLR,70-30
0.5564516129032258,6.2727272727272725,77,RFLR,70-30
0.6252796420581656,10.96078431372549,51,RFLR,70-30
0.55,6.947368421052632,76,RFLR,70-30
0.5891829689298044,6.918918918918919,74,RFLR,70-30
0.593103448275862,8.26923076923077,52,RFLR,70-30
0.5891891891891892,11.179487179487179,39,RFLR,70-30
0.5786082474226805,7.126984126984127,63,RFLR,70-30
0.616710875331565,8.773584905660377,53,RFLR,70-30
0.5477941176470589,6.478260869565218,69,RFLR,70-30
0.6090047393364929,9.017543859649123,57,RFLR,70-30
0.5401069518716578,8.416666666666666,48,RFLR,70-30
0.5585241730279898,5.9324324324324325,74,RFLR,70-30
0.5988700564971752,9.86046511627907,43,RFLR,70-30
0.5613207547169812,7.595744680851064,47,RFLR,70-30
0.6563011456628478,9.78048780487805,41,RFLR,70-30
0.6325088339222615,10.529411764705882,34,RFLR,70-30
0.5885558583106267,6.260869565217392,69,RFLR,70-30
0.6260162601626016,10.266666666666667,45,RFLR,70-30
0.5738636363636364,10.1,40,RFLR,70-30
0.6002587322121604,9.872340425531915,47,RFLR,70-30
0.5950118764845606,10.02,50,RFLR,70-30
0.5874587458745875,8.476190476190476,42,RFLR,70-30
0.5904936014625228,6.46,50,RFLR,70-30
0.6317991631799164,8.711538461538462,52,RFLR,70-30
0.5852803738317757,8.637931034482758,58,RFLR,70-30
0.5845481049562682,9.113636363636363,44,RFLR,70-30
0.5891364902506964,9.4,45,RFLR,70-30
0.6319526627218935,8.476190476190476,63,RFLR,70-30
0.620384047267356,11.35135135135135,37,RFLR,70-30
0.5698427382053654,7.512195121951219,82,RFLR,70-30
0.5779036827195467,6.8,60,RFLR,70-30
0.5927536231884057,8.18,50,RFLR,70-30
0.6014760147601476,6.791666666666667,72,RFLR,70-30
0.6002766251728907,7.3559322033898304,59,RFLR,70-30
0.5823451910408433,7.620689655172414,58,RFLR,70-30
0.5771428571428572,8.706896551724139,58,RFLR,70-30
0.638095238095238,11.652173913043478,46,RFLR,70-30
0.5975,7.3538461538461535,65,RFLR,70-30
0.5780645161290323,6.588235294117647,68,RFLR,70-30
0.6005398110661269,10.113636363636363,44,RFLR,70-30
0.5315068493150685,5.705882352941177,68,RFLR,70-30
0.589041095890411,11.727272727272727,33,RFLR,70-30
0.5608407079646017,7.242857142857143,70,RFLR,70-30
0.6319702602230484,11.333333333333334,45,RFLR,70-30
0.5653235653235653,7.015151515151516,66,RFLR,70-30
0.6186556927297668,9.204081632653061,49,RFLR,70-30
0.6115485564304461,10.590909090909092,44,RFLR,70-30
0.5828729281767956,7.4035087719298245,57,RFLR,70-30
0.5820668693009119,5.984375,64,RFLR,70-30
0.6183844011142061,7.52542372881356,59,RFLR,70-30
0.6088154269972452,10.523809523809524,42,RFLR,70-30
0.6055045871559633,7.573770491803279,61,RFLR,70-30
0.614329268292683,8.224489795918368,49,RFLR,70-30
0.6265060240963856,7.74468085106383,47,RFLR,70-30
0.6215334420880914,8.86046511627907,43,RFLR,70-30
0.6055312954876274,11.555555555555555,36,RFLR,70-30
0.5979680696661829,6.866666666666666,60,RFLR,70-30
0.6805349182763745,10.904761904761905,42,RFLR,70-30
